시간,유형,메시지
"오전 11:31:30","info","[510/825] 바람의언덕초가집 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:30","info","[510/825] 바람의언덕초가집 : 입력좌표 vs 검색좌표 거리 = 98 m"
"오전 11:31:30","warning","[510/825] 바람의언덕초가집 : 좌표 불일치(98m) -> 검색 좌표 우선 적용"
"오전 11:31:30","success","[510/825] 바람의언덕초가집 : 변환 성공"
"오전 11:31:30","info","[511/825] 제다원초가집 : 주소 검색 시도[road]-> ""제주특별자치도 남원읍 하례리 1559-1"""
"오전 11:31:31","info","[511/825] 제다원초가집 : 역지오코딩 검증 중..."
"오전 11:31:31","warning","[511/825] 제다원초가집 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 남원읍 하례리 1559-1, 역변환: 제주특별자치도 서귀포시 남원읍 하례리 1559-1)"
"오전 11:31:31","success","[511/825] 제다원초가집 : 주소 검색 성공[road]"
"오전 11:31:31","info","[511/825] 제다원초가집 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 제다원초가집"""
"오전 11:31:32","info","[511/825] 제다원초가집 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:32","info","[511/825] 제다원초가집 : 입력좌표 vs 검색좌표 거리 = 38 m"
"오전 11:31:32","success","[511/825] 제다원초가집 : 변환 성공"
"오전 11:31:32","info","[512/825] 감귤홍보관 : 주소 검색 시도[road]-> ""제주특별자치도 중산간동로 7413"""
"오전 11:31:32","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 중산간동로 7413"""
"오전 11:31:32","info","[512/825] 감귤홍보관 : 역지오코딩 검증 중..."
"오전 11:31:32","info","[Cache] 역지오코딩 결과 재사용: 33.287972,126.607797"
"오전 11:31:33","warning","[512/825] 감귤홍보관 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 중산간동로 7413, 역변환: 제주특별자치도 서귀포시 남원읍 중산간동로 7413)"
"오전 11:31:33","success","[512/825] 감귤홍보관 : 주소 검색 성공[road]"
"오전 11:31:33","info","[512/825] 감귤홍보관 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 감귤홍보관"""
"오전 11:31:33","info","[512/825] 감귤홍보관 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:33","info","[512/825] 감귤홍보관 : 입력좌표 vs 검색좌표 거리 = 31 m"
"오전 11:31:33","success","[512/825] 감귤홍보관 : 변환 성공"
"오전 11:31:33","info","[513/825] 야외화장실 : 주소 검색 시도[road]-> ""제주특별자치도 남원읍 하례리 1556-3"""
"오전 11:31:33","info","[513/825] 야외화장실 : 역지오코딩 검증 중..."
"오전 11:31:34","warning","[513/825] 야외화장실 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 남원읍 하례리 1556-3, 역변환: 제주특별자치도 서귀포시 남원읍 중산간동로 7433-23)"
"오전 11:31:34","success","[513/825] 야외화장실 : 주소 검색 성공[road]"
"오전 11:31:34","info","[513/825] 야외화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:34","info","[513/825] 야외화장실 : 입력좌표 vs 검색좌표 거리 = 5 m"
"오전 11:31:34","success","[513/825] 야외화장실 : 변환 성공"
"오전 11:31:34","info","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 주소 검색 시도[road]-> ""제주특별자치도 제주특별자치도 서귀포시 표선면 성읍리 434-3"""
"오전 11:31:34","info","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 역지오코딩 검증 중..."
"오전 11:31:34","warning","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 제주특별자치도 서귀포시 표선면 성읍리 434-3, 역변환: 제주특별자치도 서귀포시 표선면 서성일로 138)"
"오전 11:31:34","success","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 주소 검색 성공[road]"
"오전 11:31:34","info","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 동부농업기술센터 농기계임대사업소 분소"""
"오전 11:31:35","success","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (26m)"
"오전 11:31:35","info","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 입력좌표 vs 검색좌표 거리 = 45 m"
"오전 11:31:35","warning","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:35","success","[514/825] 동부농업기술센터 농기계임대사업소 분소(성읍)1층 : 변환 성공"
"오전 11:31:35","info","[515/825] 의귀교회 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 남원읍 남조로381번길 7"""
"오전 11:31:35","info","[515/825] 의귀교회 : 역지오코딩 검증 중..."
"오전 11:31:36","success","[515/825] 의귀교회 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:36","success","[515/825] 의귀교회 : 주소 검색 성공[road]"
"오전 11:31:36","info","[515/825] 의귀교회 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 의귀교회"""
"오전 11:31:36","success","[515/825] 의귀교회 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 11:31:36","info","[515/825] 의귀교회 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오전 11:31:36","warning","[515/825] 의귀교회 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:36","success","[515/825] 의귀교회 : 변환 성공"
"오전 11:31:36","info","[516/825] 서광동보건진료소 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 안덕면 중산간서로1811"""
"오전 11:31:37","info","[516/825] 서광동보건진료소 : 역지오코딩 검증 중..."
"오전 11:31:37","success","[516/825] 서광동보건진료소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:37","success","[516/825] 서광동보건진료소 : 주소 검색 성공[road]"
"오전 11:31:37","info","[516/825] 서광동보건진료소 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 서광동보건진료소"""
"오전 11:31:38","success","[516/825] 서광동보건진료소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오전 11:31:38","info","[516/825] 서광동보건진료소 : 입력좌표 vs 검색좌표 거리 = 6 m"
"오전 11:31:38","warning","[516/825] 서광동보건진료소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:38","success","[516/825] 서광동보건진료소 : 변환 성공"
"오전 11:31:38","info","[517/825] 서광서보건진료소 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 안덕면중산간서로 2118"""
"오전 11:31:38","info","[517/825] 서광서보건진료소 : 역지오코딩 검증 중..."
"오전 11:31:39","success","[517/825] 서광서보건진료소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:39","success","[517/825] 서광서보건진료소 : 주소 검색 성공[road]"
"오전 11:31:39","info","[517/825] 서광서보건진료소 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 서광서보건진료소"""
"오전 11:31:39","success","[517/825] 서광서보건진료소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오전 11:31:39","info","[517/825] 서광서보건진료소 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오전 11:31:39","warning","[517/825] 서광서보건진료소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:39","success","[517/825] 서광서보건진료소 : 변환 성공"
"오전 11:31:39","info","[518/825] 상창보건진료소 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 안덕면 상창로145번길 11"""
"오전 11:31:39","warning","[518/825] 상창보건진료소 : 검색 결과 없음(NULL) -> ""제주특별자치도 서귀포시 안덕면 상창로145번길 11"""
"오전 11:31:39","info","[518/825] 상창보건진료소 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 상창보건진료소"""
"오전 11:31:40","info","[518/825] 상창보건진료소 : [PHASE B] 주소 검색 실패, 시설명 검색 결과 검토 중..."
"오전 11:31:40","success","[518/825] 상창보건진료소 : [PHASE B] 시설명 검색 결과 기반으로 좌표 결정"
"오전 11:31:40","info","[518/825] 상창보건진료소 : 입력좌표 vs 검색좌표 거리 = 4 m"
"오전 11:31:40","success","[518/825] 상창보건진료소 : 변환 성공"
"오전 11:31:40","info","[519/825] 대평보건진료소 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 안덕면 대평 감산로 19"""
"오전 11:31:40","info","[519/825] 대평보건진료소 : 역지오코딩 검증 중..."
"오전 11:31:41","success","[519/825] 대평보건진료소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:41","success","[519/825] 대평보건진료소 : 주소 검색 성공[road]"
"오전 11:31:41","info","[519/825] 대평보건진료소 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 대평보건진료소"""
"오전 11:31:41","success","[519/825] 대평보건진료소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오전 11:31:41","info","[519/825] 대평보건진료소 : 입력좌표 vs 검색좌표 거리 = 9 m"
"오전 11:31:41","warning","[519/825] 대평보건진료소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:41","success","[519/825] 대평보건진료소 : 변환 성공"
"오전 11:31:41","info","[520/825] 대정매일시장 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 영서중로 12"""
"오전 11:31:42","info","[520/825] 대정매일시장 : 역지오코딩 검증 중..."
"오전 11:31:42","success","[520/825] 대정매일시장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:42","success","[520/825] 대정매일시장 : 주소 검색 성공[road]"
"오전 11:31:42","info","[520/825] 대정매일시장 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 대정매일시장"""
"오전 11:31:43","success","[520/825] 대정매일시장 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (87m)"
"오전 11:31:43","warning","[520/825] 대정매일시장 : [DOUBLE-CHECK] 주소 번호 불일치 (12 vs 822), 하지만 위치 근접하여 허용"
"오전 11:31:43","info","[520/825] 대정매일시장 : 입력좌표 vs 검색좌표 거리 = 10 m"
"오전 11:31:43","warning","[520/825] 대정매일시장 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:43","success","[520/825] 대정매일시장 : 변환 성공"
"오전 11:31:43","info","[521/825] 대정읍사무소 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 하모중앙로 20"""
"오전 11:31:43","info","[521/825] 대정읍사무소 : 역지오코딩 검증 중..."
"오전 11:31:44","success","[521/825] 대정읍사무소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:44","success","[521/825] 대정읍사무소 : 주소 검색 성공[road]"
"오전 11:31:44","info","[521/825] 대정읍사무소 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 대정읍사무소"""
"오전 11:31:44","success","[521/825] 대정읍사무소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (20m)"
"오전 11:31:44","info","[521/825] 대정읍사무소 : 입력좌표 vs 검색좌표 거리 = 30 m"
"오전 11:31:44","warning","[521/825] 대정읍사무소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:44","success","[521/825] 대정읍사무소 : 변환 성공"
"오전 11:31:44","info","[522/825] 대정체육관-본관 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 암반수마농로 419"""
"오전 11:31:45","info","[522/825] 대정체육관-본관 : 역지오코딩 검증 중..."
"오전 11:31:45","success","[522/825] 대정체육관-본관 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:45","success","[522/825] 대정체육관-본관 : 주소 검색 성공[road]"
"오전 11:31:45","info","[522/825] 대정체육관-본관 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 대정체육관 본관"""
"오전 11:31:46","info","[522/825] 대정체육관-본관 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:46","info","[522/825] 대정체육관-본관 : 입력좌표 vs 검색좌표 거리 = 231 m"
"오전 11:31:46","warning","[522/825] 대정체육관-본관 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:46","success","[522/825] 대정체육관-본관 : 변환 성공"
"오전 11:31:46","info","[523/825] 대정체육관-야외 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 암반수마농로 419"""
"오전 11:31:46","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 서귀포시 대정읍 암반수마농로 419"""
"오전 11:31:46","info","[523/825] 대정체육관-야외 : 역지오코딩 검증 중..."
"오전 11:31:46","info","[Cache] 역지오코딩 결과 재사용: 33.262101,126.234352"
"오전 11:31:46","success","[523/825] 대정체육관-야외 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:46","success","[523/825] 대정체육관-야외 : 주소 검색 성공[road]"
"오전 11:31:46","info","[523/825] 대정체육관-야외 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 대정체육관 야외"""
"오전 11:31:47","info","[523/825] 대정체육관-야외 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:47","info","[523/825] 대정체육관-야외 : 입력좌표 vs 검색좌표 거리 = 62 m"
"오전 11:31:47","warning","[523/825] 대정체육관-야외 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:47","success","[523/825] 대정체육관-야외 : 변환 성공"
"오전 11:31:47","info","[524/825] 마라도화장실-1(자리덕) : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 마라로 34"""
"오전 11:31:47","info","[524/825] 마라도화장실-1(자리덕) : 역지오코딩 검증 중..."
"오전 11:31:48","success","[524/825] 마라도화장실-1(자리덕) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:48","success","[524/825] 마라도화장실-1(자리덕) : 주소 검색 성공[road]"
"오전 11:31:48","info","[524/825] 마라도화장실-1(자리덕) : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 마라도 1"""
"오전 11:31:48","info","[524/825] 마라도화장실-1(자리덕) : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:48","info","[524/825] 마라도화장실-1(자리덕) : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:31:48","warning","[524/825] 마라도화장실-1(자리덕) : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:48","success","[524/825] 마라도화장실-1(자리덕) : 변환 성공"
"오전 11:31:48","info","[525/825] 마라도화장실-2(관광쉼터) : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 마라로 129"""
"오전 11:31:48","info","[525/825] 마라도화장실-2(관광쉼터) : 역지오코딩 검증 중..."
"오전 11:31:49","success","[525/825] 마라도화장실-2(관광쉼터) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:49","success","[525/825] 마라도화장실-2(관광쉼터) : 주소 검색 성공[road]"
"오전 11:31:49","info","[525/825] 마라도화장실-2(관광쉼터) : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 마라도 2"""
"오전 11:31:49","info","[525/825] 마라도화장실-2(관광쉼터) : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:49","info","[525/825] 마라도화장실-2(관광쉼터) : 입력좌표 vs 검색좌표 거리 = 6 m"
"오전 11:31:49","warning","[525/825] 마라도화장실-2(관광쉼터) : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:49","success","[525/825] 마라도화장실-2(관광쉼터) : 변환 성공"
"오전 11:31:49","info","[526/825] 모슬포(대정)오일시장 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 신영로36번길 69-11"""
"오전 11:31:50","info","[526/825] 모슬포(대정)오일시장 : 역지오코딩 검증 중..."
"오전 11:31:50","success","[526/825] 모슬포(대정)오일시장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:50","success","[526/825] 모슬포(대정)오일시장 : 주소 검색 성공[road]"
"오전 11:31:50","info","[526/825] 모슬포(대정)오일시장 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 모슬포오일시장"""
"오전 11:31:51","success","[526/825] 모슬포(대정)오일시장 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (82m)"
"오전 11:31:51","warning","[526/825] 모슬포(대정)오일시장 : [DOUBLE-CHECK] 주소 번호 불일치 (69 vs 65), 하지만 위치 근접하여 허용"
"오전 11:31:51","info","[526/825] 모슬포(대정)오일시장 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오전 11:31:51","warning","[526/825] 모슬포(대정)오일시장 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:51","success","[526/825] 모슬포(대정)오일시장 : 변환 성공"
"오전 11:31:51","info","[527/825] 모슬포토요시장 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 최남단해안로30번길 16"""
"오전 11:31:51","info","[527/825] 모슬포토요시장 : 역지오코딩 검증 중..."
"오전 11:31:52","success","[527/825] 모슬포토요시장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:52","success","[527/825] 모슬포토요시장 : 주소 검색 성공[road]"
"오전 11:31:52","info","[527/825] 모슬포토요시장 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 모슬포토요시장"""
"오전 11:31:52","info","[527/825] 모슬포토요시장 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:52","info","[527/825] 모슬포토요시장 : 입력좌표 vs 검색좌표 거리 = 6 m"
"오전 11:31:52","warning","[527/825] 모슬포토요시장 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:52","success","[527/825] 모슬포토요시장 : 변환 성공"
"오전 11:31:52","info","[528/825] 무릉문화의집 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 서삼중로 128"""
"오전 11:31:53","info","[528/825] 무릉문화의집 : 역지오코딩 검증 중..."
"오전 11:31:53","success","[528/825] 무릉문화의집 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:53","success","[528/825] 무릉문화의집 : 주소 검색 성공[road]"
"오전 11:31:53","info","[528/825] 무릉문화의집 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 무릉문화의집"""
"오전 11:31:54","success","[528/825] 무릉문화의집 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오전 11:31:54","info","[528/825] 무릉문화의집 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:31:54","warning","[528/825] 무릉문화의집 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:54","success","[528/825] 무릉문화의집 : 변환 성공"
"오전 11:31:54","info","[529/825] 송악산 숲길 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시  대정읍 상모리 186-4"""
"오전 11:31:54","info","[529/825] 송악산 숲길 : 역지오코딩 검증 중..."
"오전 11:31:55","success","[529/825] 송악산 숲길 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:55","success","[529/825] 송악산 숲길 : 주소 검색 성공[road]"
"오전 11:31:55","info","[529/825] 송악산 숲길 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 송악산 숲길"""
"오전 11:31:55","info","[529/825] 송악산 숲길 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:55","info","[529/825] 송악산 숲길 : 입력좌표 vs 검색좌표 거리 = 350 m"
"오전 11:31:55","warning","[529/825] 송악산 숲길 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:55","success","[529/825] 송악산 숲길 : 변환 성공"
"오전 11:31:55","info","[530/825] 송악산주차장 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 최남단해안로 571"""
"오전 11:31:55","info","[530/825] 송악산주차장 : 역지오코딩 검증 중..."
"오전 11:31:56","success","[530/825] 송악산주차장 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:56","success","[530/825] 송악산주차장 : 주소 검색 성공[road]"
"오전 11:31:56","info","[530/825] 송악산주차장 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 송악산주차장"""
"오전 11:31:56","success","[530/825] 송악산주차장 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (80m)"
"오전 11:31:56","warning","[530/825] 송악산주차장 : [DOUBLE-CHECK] 주소 번호 불일치 (571 vs 4165), 하지만 위치 근접하여 허용"
"오전 11:31:56","info","[530/825] 송악산주차장 : 입력좌표 vs 검색좌표 거리 = 2 m"
"오전 11:31:56","warning","[530/825] 송악산주차장 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:56","success","[530/825] 송악산주차장 : 변환 성공"
"오전 11:31:56","info","[531/825] 평화대공원 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시  대정읍 상모리 1607-11"""
"오전 11:31:56","info","[531/825] 평화대공원 : 역지오코딩 검증 중..."
"오전 11:31:57","success","[531/825] 평화대공원 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:57","success","[531/825] 평화대공원 : 주소 검색 성공[road]"
"오전 11:31:57","info","[531/825] 평화대공원 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 평화대공원"""
"오전 11:31:57","info","[531/825] 평화대공원 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:31:57","info","[531/825] 평화대공원 : 입력좌표 vs 검색좌표 거리 = 11 m"
"오전 11:31:57","warning","[531/825] 평화대공원 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:57","success","[531/825] 평화대공원 : 변환 성공"
"오전 11:31:57","info","[532/825] 하모체육공원 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시  대정읍 하모리 2139"""
"오전 11:31:58","info","[532/825] 하모체육공원 : 역지오코딩 검증 중..."
"오전 11:31:58","success","[532/825] 하모체육공원 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:31:58","success","[532/825] 하모체육공원 : 주소 검색 성공[road]"
"오전 11:31:58","info","[532/825] 하모체육공원 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 하모체육공원"""
"오전 11:31:59","success","[532/825] 하모체육공원 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (45m)"
"오전 11:31:59","info","[532/825] 하모체육공원 : 입력좌표 vs 검색좌표 거리 = 2 m"
"오전 11:31:59","warning","[532/825] 하모체육공원 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:31:59","success","[532/825] 하모체육공원 : 변환 성공"
"오전 11:31:59","info","[533/825] 가파도 공중화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 가파리 533-1"""
"오전 11:31:59","info","[533/825] 가파도 공중화장실 : 역지오코딩 검증 중..."
"오전 11:32:00","success","[533/825] 가파도 공중화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:32:00","success","[533/825] 가파도 공중화장실 : 주소 검색 성공[road]"
"오전 11:32:00","info","[533/825] 가파도 공중화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 가파도"""
"오전 11:32:00","warning","[533/825] 가파도 공중화장실 : [DOUBLE-CHECK] 시설명 위치와 불일치 (638m)"
"오전 11:32:00","info","[533/825] 가파도 공중화장실 : 입력좌표 vs 검색좌표 거리 = 31 m"
"오전 11:32:00","success","[533/825] 가파도 공중화장실 : 변환 성공"
"오전 11:32:00","info","[534/825] 운진항 버스회차지 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대정읍 하모리 646-20"""
"오전 11:32:00","info","[534/825] 운진항 버스회차지 : 역지오코딩 검증 중..."
"오전 11:32:01","success","[534/825] 운진항 버스회차지 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:32:01","success","[534/825] 운진항 버스회차지 : 주소 검색 성공[road]"
"오전 11:32:01","info","[534/825] 운진항 버스회차지 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 운진항 버스회차지"""
"오전 11:32:01","info","[534/825] 운진항 버스회차지 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:32:01","info","[534/825] 운진항 버스회차지 : 입력좌표 vs 검색좌표 거리 = 93 m"
"오전 11:32:01","warning","[534/825] 운진항 버스회차지 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:32:01","success","[534/825] 운진항 버스회차지 : 변환 성공"
"오전 11:32:01","info","[535/825] 남원읍사무소 : 주소 검색 시도[road]-> ""제주특별자치도 남원읍 태위로 695"""
"오전 11:32:02","info","[535/825] 남원읍사무소 : 역지오코딩 검증 중..."
"오전 11:32:02","warning","[535/825] 남원읍사무소 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 남원읍 태위로 695, 역변환: 제주특별자치도 서귀포시 남원읍 태위로 695)"
"오전 11:32:02","success","[535/825] 남원읍사무소 : 주소 검색 성공[road]"
"오전 11:32:02","info","[535/825] 남원읍사무소 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 남원읍사무소"""
"오전 11:32:03","success","[535/825] 남원읍사무소 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오전 11:32:03","info","[535/825] 남원읍사무소 : 입력좌표 vs 검색좌표 거리 = 21 m"
"오전 11:32:03","warning","[535/825] 남원읍사무소 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:32:03","success","[535/825] 남원읍사무소 : 변환 성공"
"오전 11:32:03","info","[536/825] 동부노인복지회관 : 주소 검색 시도[road]-> ""제주특별자치도 남원읍 남한로 67"""
"오전 11:32:03","info","[536/825] 동부노인복지회관 : 역지오코딩 검증 중..."
"오전 11:32:04","warning","[536/825] 동부노인복지회관 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 남원읍 남한로 67, 역변환: 제주특별자치도 서귀포시 남원읍 남한로 67)"
"오전 11:32:04","success","[536/825] 동부노인복지회관 : 주소 검색 성공[road]"
"오전 11:32:04","info","[536/825] 동부노인복지회관 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 동부노인복지회관"""
"오전 11:32:04","warning","[536/825] 동부노인복지회관 : [DOUBLE-CHECK] 시설명 위치와 불일치 (30222m)"
"오전 11:32:04","info","[536/825] 동부노인복지회관 : 입력좌표 vs 검색좌표 거리 = 6 m"
"오전 11:32:04","success","[536/825] 동부노인복지회관 : 변환 성공"
"오전 11:32:04","info","[537/825] 은빌레펜션 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 남원읍 한신로 247-3"""
"오전 11:32:05","info","[537/825] 은빌레펜션 : 역지오코딩 검증 중..."
"오전 11:32:05","success","[537/825] 은빌레펜션 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:32:05","success","[537/825] 은빌레펜션 : 주소 검색 성공[road]"
"오전 11:32:05","info","[537/825] 은빌레펜션 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 은빌레펜션"""
"오전 11:32:06","success","[537/825] 은빌레펜션 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (28m)"
